Order_ID,Line_Item,Product,Category,Quantity,Selling_Price,Unit_Cost,Revenue,Total_Cost,Profit,Profit_Margin
ORD00761,1,Power Bank,Electronics,5,999,580,4995,2900,2095,41.94194194194194
ORD00762,1,Smartphone,Electronics,4,14099,12500,56396,50000,6396,11.34122987445918
ORD00763,1,Water Bottle,Home & Kitchen,4,399,180,1596,720,876,54.88721804511278
ORD00763,2,Men's Watch,Accessories,4,1499,850,5996,3400,2596,43.29553035356904
ORD00764,1,Men's Watch,Accessories,3,1409,850,4227,2550,1677,39.6735273243435
ORD00765,1,Water Bottle,Home & Kitchen,2,407,180,814,360,454,55.77395577395578
ORD00766,1,Women's Sandals,Footwear,2,845,500,1690,1000,690,40.828402366863905
ORD00767,1,Water Bottle,Home & Kitchen,4,399,180,1596,720,876,54.88721804511278
ORD00768,1,Bedsheet,Home & Kitchen,3,999,560,2997,1680,1317,43.94394394394394
ORD00768,2,Coffee Mug,Home & Kitchen,5,299,110,1495,550,945,63.21070234113713
ORD00769,1,Water Bottle,Home & Kitchen,3,407,180,1221,540,681,55.77395577395578
ORD00769,2,Bluetooth Earbuds,Electronics,2,1631,950,3262,1900,1362,41.75352544451257
ORD00770,1,Men's T-Shirt,Clothing,5,469,280,2345,1400,945,40.298507462686565
ORD00770,2,Smartphone,Electronics,3,14099,12500,42297,37500,4797,11.34122987445918
ORD00771,1,Coffee Mug,Home & Kitchen,3,281,110,843,330,513,60.854092526690394
ORD00771,2,Women's Kurti,Clothing,5,751,430,3755,2150,1605,42.743009320905465
ORD00771,3,Men's Shirt,Clothing,5,657,350,3285,1750,1535,46.727549467275495
ORD00772,1,Bedsheet,Home & Kitchen,2,939,560,1878,1120,758,40.36208732694356
ORD00773,1,Water Bottle,Home & Kitchen,2,407,180,814,360,454,55.77395577395578
ORD00773,2,Men's Jeans,Clothing,3,1019,570,3057,1710,1347,44.062806673209025
ORD00773,3,Coffee Mug,Home & Kitchen,5,305,110,1525,550,975,63.934426229508205
ORD00774,1,Women's Kurti,Clothing,1,815,430,815,430,385,47.239263803680984
ORD00775,1,Women's Kurti,Clothing,3,751,430,2253,1290,963,42.743009320905465
ORD00776,1,Men's Watch,Accessories,4,1499,850,5996,3400,2596,43.29553035356904
ORD00776,2,Smartphone,Electronics,1,14999,12500,14999,12500,2499,16.661110740716047
ORD00777,1,Men's Jeans,Clothing,2,1019,570,2038,1140,898,44.062806673209025
ORD00778,1,Bluetooth Earbuds,Electronics,1,1535,950,1535,950,585,38.11074918566775
ORD00779,1,Men's Sneakers,Footwear,3,1325,780,3975,2340,1635,41.132075471698116
ORD00779,2,Smartphone,Electronics,4,15299,12500,61196,50000,11196,18.295313419177724
ORD00780,1,Water Bottle,Home & Kitchen,4,375,180,1500,720,780,52.0
ORD00781,1,Sunglasses,Accessories,4,599,260,2396,1040,1356,56.594323873121866
ORD00782,1,Men's T-Shirt,Clothing,1,499,280,499,280,219,43.8877755511022
ORD00783,1,Sunglasses,Accessories,5,575,260,2875,1300,1575,54.78260869565217
ORD00783,2,Bedsheet,Home & Kitchen,3,959,560,2877,1680,1197,41.605839416058394
ORD00783,3,Men's Shirt,Clothing,1,671,350,671,350,321,47.83904619970194
ORD00784,1,Men's T-Shirt,Clothing,5,509,280,2545,1400,1145,44.9901768172888
ORD00784,2,Backpack,Accessories,1,917,480,917,480,437,47.655398037077425
ORD00784,3,Power Bank,Electronics,1,1019,580,1019,580,439,43.08145240431796
ORD00785,1,Bluetooth Earbuds,Electronics,5,1631,950,8155,4750,3405,41.75352544451257
ORD00785,2,Women's Sandals,Footwear,4,917,500,3668,2000,1668,45.47437295528899
ORD00786,1,Water Bottle,Home & Kitchen,3,399,180,1197,540,657,54.88721804511278
ORD00787,1,Men's T-Shirt,Clothing,2,469,280,938,560,378,40.298507462686565
ORD00787,2,Men's Watch,Accessories,4,1409,850,5636,3400,2236,39.6735273243435
ORD00788,1,Bluetooth Earbuds,Electronics,4,1631,950,6524,3800,2724,41.75352544451257
ORD00789,1,Water Bottle,Home & Kitchen,4,399,180,1596,720,876,54.88721804511278
ORD00789,2,Bedsheet,Home & Kitchen,3,999,560,2997,1680,1317,43.94394394394394
ORD00790,1,Men's Jeans,Clothing,4,999,570,3996,2280,1716,42.94294294294294
ORD00791,1,Men's Wallet,Accessories,3,305,120,915,360,555,60.65573770491803
ORD00792,1,Men's Wallet,Accessories,4,299,120,1196,480,716,59.86622073578596
ORD00793,1,Bedsheet,Home & Kitchen,3,959,560,2877,1680,1197,41.605839416058394
ORD00794,1,Men's Shirt,Clothing,5,713,350,3565,1750,1815,50.911640953716685
ORD00795,1,Water Bottle,Home & Kitchen,4,407,180,1628,720,908,55.77395577395578
ORD00796,1,Backpack,Accessories,4,917,480,3668,1920,1748,47.655398037077425
ORD00796,2,Women's Kurti,Clothing,1,815,430,815,430,385,47.239263803680984
ORD00797,1,Smartphone,Electronics,2,15299,12500,30598,25000,5598,18.295313419177724
ORD00798,1,Backpack,Accessories,3,845,480,2535,1440,1095,43.19526627218935
ORD00798,2,Power Bank,Electronics,2,939,580,1878,1160,718,38.232161874334395
ORD00799,1,Men's Wallet,Accessories,1,299,120,299,120,179,59.86622073578596
ORD00799,2,Women's Sandals,Footwear,3,899,500,2697,1500,1197,44.38264738598443
ORD00799,3,Bedsheet,Home & Kitchen,2,999,560,1998,1120,878,43.94394394394394
ORD00800,1,Men's Jeans,Clothing,4,939,570,3756,2280,1476,39.29712460063898
ORD00801,1,Men's T-Shirt,Clothing,2,499,280,998,560,438,43.8877755511022
ORD00801,2,Men's Sneakers,Footwear,2,1299,780,2598,1560,1038,39.95381062355658
ORD00801,3,Bedsheet,Home & Kitchen,4,999,560,3996,2240,1756,43.94394394394394
ORD00802,1,Sunglasses,Accessories,2,611,260,1222,520,702,57.446808510638306
ORD00803,1,Women's Kurti,Clothing,2,815,430,1630,860,770,47.239263803680984
ORD00804,1,Men's Shirt,Clothing,4,671,350,2684,1400,1284,47.83904619970194
ORD00804,2,Smartphone,Electronics,3,14399,12500,43197,37500,5697,13.188415862212654
ORD00805,1,Men's Sneakers,Footwear,2,1221,780,2442,1560,882,36.11793611793612
ORD00806,1,Men's Jeans,Clothing,5,1019,570,5095,2850,2245,44.062806673209025
ORD00807,1,Bedsheet,Home & Kitchen,2,1019,560,2038,1120,918,45.0441609421001
ORD00807,2,Men's Wallet,Accessories,3,305,120,915,360,555,60.65573770491803
ORD00807,3,Bluetooth Earbuds,Electronics,4,1631,950,6524,3800,2724,41.75352544451257
ORD00808,1,Sunglasses,Accessories,2,575,260,1150,520,630,54.78260869565217
ORD00808,2,Coffee Mug,Home & Kitchen,3,287,110,861,330,531,61.672473867595826
ORD00809,1,Men's Sneakers,Footwear,5,1325,780,6625,3900,2725,41.132075471698116
ORD00809,2,Men's T-Shirt,Clothing,4,509,280,2036,1120,916,44.9901768172888
ORD00810,1,Women's Kurti,Clothing,5,799,430,3995,2150,1845,46.18272841051314
ORD00811,1,Men's Jeans,Clothing,5,1019,570,5095,2850,2245,44.062806673209025
ORD00811,2,Women's Sandals,Footwear,5,917,500,4585,2500,2085,45.47437295528899
ORD00812,1,Men's T-Shirt,Clothing,4,479,280,1916,1120,796,41.544885177453025
ORD00813,1,Women's Sandals,Footwear,2,899,500,1798,1000,798,44.38264738598443
ORD00813,2,Backpack,Accessories,4,899,480,3596,1920,1676,46.60734149054505
ORD00814,1,Water Bottle,Home & Kitchen,2,399,180,798,360,438,54.88721804511278
ORD00814,2,Backpack,Accessories,5,899,480,4495,2400,2095,46.60734149054505
ORD00814,3,Smartphone,Electronics,4,14999,12500,59996,50000,9996,16.661110740716047
ORD00815,1,Men's Sneakers,Footwear,5,1325,780,6625,3900,2725,41.132075471698116
ORD00815,2,Smartphone,Electronics,3,15299,12500,45897,37500,8397,18.295313419177724
ORD00816,1,Men's T-Shirt,Clothing,2,479,280,958,560,398,41.544885177453025
ORD00817,1,Women's Kurti,Clothing,5,799,430,3995,2150,1845,46.18272841051314
ORD00818,1,Smartphone,Electronics,4,15299,12500,61196,50000,11196,18.295313419177724
ORD00819,1,Smartphone,Electronics,3,15299,12500,45897,37500,8397,18.295313419177724
ORD00820,1,Smartphone,Electronics,3,14099,12500,42297,37500,4797,11.34122987445918
ORD00821,1,Sunglasses,Accessories,1,575,260,575,260,315,54.78260869565217
ORD00822,1,Sunglasses,Accessories,4,599,260,2396,1040,1356,56.594323873121866
ORD00823,1,Bedsheet,Home & Kitchen,4,1019,560,4076,2240,1836,45.0441609421001
ORD00824,1,Men's T-Shirt,Clothing,4,469,280,1876,1120,756,40.298507462686565
ORD00824,2,Power Bank,Electronics,5,939,580,4695,2900,1795,38.232161874334395
ORD00825,1,Men's Sneakers,Footwear,5,1221,780,6105,3900,2205,36.11793611793612
ORD00825,2,Sunglasses,Accessories,3,563,260,1689,780,909,53.818827708703374
ORD00826,1,Men's Wallet,Accessories,1,305,120,305,120,185,60.65573770491803
ORD00826,2,Water Bottle,Home & Kitchen,1,407,180,407,180,227,55.77395577395578
ORD00827,1,Bedsheet,Home & Kitchen,4,1019,560,4076,2240,1836,45.0441609421001
ORD00828,1,Power Bank,Electronics,5,999,580,4995,2900,2095,41.94194194194194
ORD00829,1,Women's Kurti,Clothing,1,751,430,751,430,321,42.743009320905465
ORD00830,1,Bluetooth Earbuds,Electronics,2,1631,950,3262,1900,1362,41.75352544451257
ORD00831,1,Men's Wallet,Accessories,2,281,120,562,240,322,57.29537366548043
ORD00831,2,Bluetooth Earbuds,Electronics,4,1503,950,6012,3800,2212,36.793080505655354
ORD00832,1,Men's Sneakers,Footwear,5,1325,780,6625,3900,2725,41.132075471698116
ORD00833,1,Bluetooth Earbuds,Electronics,5,1503,950,7515,4750,2765,36.793080505655354
ORD00833,2,Men's T-Shirt,Clothing,3,469,280,1407,840,567,40.298507462686565
ORD00833,3,Women's Kurti,Clothing,3,751,430,2253,1290,963,42.743009320905465
ORD00834,1,Women's Sandals,Footwear,5,917,500,4585,2500,2085,45.47437295528899
ORD00834,2,Men's Wallet,Accessories,1,305,120,305,120,185,60.65573770491803
ORD00835,1,Sunglasses,Accessories,1,611,260,611,260,351,57.446808510638306
ORD00836,1,Power Bank,Electronics,3,939,580,2817,1740,1077,38.232161874334395
ORD00836,2,Coffee Mug,Home & Kitchen,4,281,110,1124,440,684,60.854092526690394
ORD00836,3,Bedsheet,Home & Kitchen,1,939,560,939,560,379,40.36208732694356
ORD00837,1,Coffee Mug,Home & Kitchen,5,281,110,1405,550,855,60.854092526690394
ORD00838,1,Women's Kurti,Clothing,3,751,430,2253,1290,963,42.743009320905465
ORD00839,1,Men's Jeans,Clothing,5,999,570,4995,2850,2145,42.94294294294294
ORD00840,1,Coffee Mug,Home & Kitchen,4,299,110,1196,440,756,63.21070234113713
ORD00841,1,Men's Sneakers,Footwear,5,1221,780,6105,3900,2205,36.11793611793612
ORD00841,2,Bedsheet,Home & Kitchen,2,939,560,1878,1120,758,40.36208732694356
ORD00842,1,Men's Wallet,Accessories,3,287,120,861,360,501,58.18815331010453
ORD00842,2,Men's Sneakers,Footwear,5,1247,780,6235,3900,2335,37.44987971130714
ORD00842,3,Men's Shirt,Clothing,2,671,350,1342,700,642,47.83904619970194
ORD00843,1,Backpack,Accessories,3,917,480,2751,1440,1311,47.655398037077425
ORD00843,2,Men's Watch,Accessories,2,1529,850,3058,1700,1358,44.408109875735775
ORD00844,1,Smartphone,Electronics,2,14999,12500,29998,25000,4998,16.661110740716047
ORD00844,2,Men's Shirt,Clothing,5,699,350,3495,1750,1745,49.92846924177397
ORD00844,3,Men's Watch,Accessories,5,1499,850,7495,4250,3245,43.29553035356904
ORD00845,1,Men's Sneakers,Footwear,1,1325,780,1325,780,545,41.132075471698116
ORD00846,1,Power Bank,Electronics,4,1019,580,4076,2320,1756,43.08145240431796
ORD00847,1,Men's Jeans,Clothing,2,999,570,1998,1140,858,42.94294294294294
ORD00847,2,Bedsheet,Home & Kitchen,3,999,560,2997,1680,1317,43.94394394394394
ORD00848,1,Men's T-Shirt,Clothing,2,499,280,998,560,438,43.8877755511022
ORD00849,1,Women's Kurti,Clothing,4,767,430,3068,1720,1348,43.9374185136897
ORD00850,1,Men's Watch,Accessories,4,1409,850,5636,3400,2236,39.6735273243435
ORD00850,2,Smartphone,Electronics,1,14099,12500,14099,12500,1599,11.34122987445918
ORD00851,1,Coffee Mug,Home & Kitchen,1,287,110,287,110,177,61.672473867595826
ORD00852,1,Bluetooth Earbuds,Electronics,5,1631,950,8155,4750,3405,41.75352544451257
ORD00853,1,Sunglasses,Accessories,1,611,260,611,260,351,57.446808510638306
ORD00854,1,Men's Wallet,Accessories,5,281,120,1405,600,805,57.29537366548043
ORD00855,1,Men's Sneakers,Footwear,5,1325,780,6625,3900,2725,41.132075471698116
ORD00856,1,Men's T-Shirt,Clothing,3,469,280,1407,840,567,40.298507462686565
ORD00856,2,Men's Jeans,Clothing,1,939,570,939,570,369,39.29712460063898
ORD00857,1,Men's T-Shirt,Clothing,4,479,280,1916,1120,796,41.544885177453025
ORD00857,2,Water Bottle,Home & Kitchen,4,383,180,1532,720,812,53.00261096605744
ORD00857,3,Women's Sandals,Footwear,5,863,500,4315,2500,1815,42.06257242178447
ORD00858,1,Men's Wallet,Accessories,5,305,120,1525,600,925,60.65573770491803
ORD00859,1,Men's Wallet,Accessories,4,299,120,1196,480,716,59.86622073578596
ORD00860,1,Bedsheet,Home & Kitchen,3,999,560,2997,1680,1317,43.94394394394394
ORD00860,2,Men's Wallet,Accessories,2,299,120,598,240,358,59.86622073578596
ORD00861,1,Power Bank,Electronics,2,959,580,1918,1160,758,39.520333680917624
ORD00861,2,Men's Wallet,Accessories,1,287,120,287,120,167,58.18815331010453
ORD00861,3,Women's Sandals,Footwear,5,863,500,4315,2500,1815,42.06257242178447
ORD00862,1,Men's Jeans,Clothing,1,999,570,999,570,429,42.94294294294294
ORD00863,1,Sunglasses,Accessories,3,611,260,1833,780,1053,57.446808510638306
ORD00864,1,Sunglasses,Accessories,2,611,260,1222,520,702,57.446808510638306
ORD00864,2,Men's Wallet,Accessories,1,305,120,305,120,185,60.65573770491803
ORD00864,3,Men's Sneakers,Footwear,3,1325,780,3975,2340,1635,41.132075471698116
ORD00865,1,Bedsheet,Home & Kitchen,4,999,560,3996,2240,1756,43.94394394394394
ORD00866,1,Men's Sneakers,Footwear,4,1325,780,5300,3120,2180,41.132075471698116
ORD00866,2,Women's Kurti,Clothing,4,815,430,3260,1720,1540,47.239263803680984
ORD00867,1,Bluetooth Earbuds,Electronics,5,1631,950,8155,4750,3405,41.75352544451257
ORD00867,2,Women's Sandals,Footwear,2,917,500,1834,1000,834,45.47437295528899
ORD00867,3,Men's Shirt,Clothing,4,713,350,2852,1400,1452,50.911640953716685
ORD00868,1,Men's Sneakers,Footwear,4,1325,780,5300,3120,2180,41.132075471698116
ORD00869,1,Women's Sandals,Footwear,1,917,500,917,500,417,45.47437295528899
ORD00869,2,Men's Sneakers,Footwear,2,1325,780,2650,1560,1090,41.132075471698116
ORD00870,1,Water Bottle,Home & Kitchen,5,399,180,1995,900,1095,54.88721804511278
ORD00871,1,Women's Sandals,Footwear,1,899,500,899,500,399,44.38264738598443
ORD00872,1,Men's Watch,Accessories,5,1439,850,7195,4250,2945,40.931202223766505
ORD00872,2,Men's Wallet,Accessories,3,287,120,861,360,501,58.18815331010453
ORD00873,1,Men's Watch,Accessories,1,1499,850,1499,850,649,43.29553035356904
ORD00873,2,Coffee Mug,Home & Kitchen,3,299,110,897,330,567,63.21070234113713
ORD00873,3,Bedsheet,Home & Kitchen,4,999,560,3996,2240,1756,43.94394394394394
ORD00874,1,Women's Kurti,Clothing,1,799,430,799,430,369,46.18272841051314
ORD00874,2,Backpack,Accessories,4,899,480,3596,1920,1676,46.60734149054505
ORD00875,1,Bedsheet,Home & Kitchen,1,1019,560,1019,560,459,45.0441609421001
ORD00876,1,Smartphone,Electronics,2,14999,12500,29998,25000,4998,16.661110740716047
ORD00877,1,Women's Kurti,Clothing,5,815,430,4075,2150,1925,47.239263803680984
ORD00877,2,Smartphone,Electronics,5,15299,12500,76495,62500,13995,18.295313419177724
ORD00877,3,Water Bottle,Home & Kitchen,5,407,180,2035,900,1135,55.77395577395578
ORD00878,1,Men's Jeans,Clothing,4,939,570,3756,2280,1476,39.29712460063898
ORD00879,1,Men's Sneakers,Footwear,3,1325,780,3975,2340,1635,41.132075471698116
ORD00879,2,Coffee Mug,Home & Kitchen,2,305,110,610,220,390,63.934426229508205
ORD00880,1,Bluetooth Earbuds,Electronics,5,1631,950,8155,4750,3405,41.75352544451257
ORD00881,1,Men's Wallet,Accessories,1,299,120,299,120,179,59.86622073578596
ORD00882,1,Men's Shirt,Clothing,3,657,350,1971,1050,921,46.727549467275495
ORD00882,2,Men's Wallet,Accessories,3,281,120,843,360,483,57.29537366548043
ORD00883,1,Women's Kurti,Clothing,3,799,430,2397,1290,1107,46.18272841051314
ORD00883,2,Bluetooth Earbuds,Electronics,2,1599,950,3198,1900,1298,40.58786741713571
ORD00884,1,Women's Kurti,Clothing,4,815,430,3260,1720,1540,47.239263803680984
ORD00885,1,Power Bank,Electronics,3,999,580,2997,1740,1257,41.94194194194194
ORD00886,1,Men's Sneakers,Footwear,5,1221,780,6105,3900,2205,36.11793611793612
ORD00886,2,Women's Sandals,Footwear,3,845,500,2535,1500,1035,40.828402366863905
ORD00886,3,Men's Wallet,Accessories,5,281,120,1405,600,805,57.29537366548043
ORD00887,1,Men's Sneakers,Footwear,1,1299,780,1299,780,519,39.95381062355658
ORD00888,1,Bluetooth Earbuds,Electronics,5,1503,950,7515,4750,2765,36.793080505655354
ORD00889,1,Water Bottle,Home & Kitchen,1,407,180,407,180,227,55.77395577395578
ORD00890,1,Power Bank,Electronics,3,999,580,2997,1740,1257,41.94194194194194
ORD00891,1,Men's Shirt,Clothing,4,713,350,2852,1400,1452,50.911640953716685
ORD00892,1,Women's Kurti,Clothing,2,751,430,1502,860,642,42.743009320905465
ORD00893,1,Bedsheet,Home & Kitchen,4,1019,560,4076,2240,1836,45.0441609421001
ORD00893,2,Men's Shirt,Clothing,4,713,350,2852,1400,1452,50.911640953716685
ORD00893,3,Coffee Mug,Home & Kitchen,4,305,110,1220,440,780,63.934426229508205
ORD00894,1,Coffee Mug,Home & Kitchen,2,299,110,598,220,378,63.21070234113713
ORD00895,1,Men's Sneakers,Footwear,2,1221,780,2442,1560,882,36.11793611793612
ORD00895,2,Men's Shirt,Clothing,3,657,350,1971,1050,921,46.727549467275495
ORD00895,3,Backpack,Accessories,5,845,480,4225,2400,1825,43.19526627218935
ORD00896,1,Backpack,Accessories,4,899,480,3596,1920,1676,46.60734149054505
ORD00897,1,Power Bank,Electronics,4,999,580,3996,2320,1676,41.94194194194194
ORD00897,2,Women's Kurti,Clothing,2,799,430,1598,860,738,46.18272841051314
ORD00898,1,Sunglasses,Accessories,4,611,260,2444,1040,1404,57.446808510638306
ORD00898,2,Backpack,Accessories,5,917,480,4585,2400,2185,47.655398037077425
ORD00898,3,Power Bank,Electronics,1,1019,580,1019,580,439,43.08145240431796
ORD00899,1,Sunglasses,Accessories,5,563,260,2815,1300,1515,53.818827708703374
ORD00899,2,Bedsheet,Home & Kitchen,2,939,560,1878,1120,758,40.36208732694356
ORD00899,3,Women's Sandals,Footwear,3,845,500,2535,1500,1035,40.828402366863905
ORD00900,1,Men's Watch,Accessories,2,1529,850,3058,1700,1358,44.408109875735775
ORD00900,2,Women's Kurti,Clothing,5,815,430,4075,2150,1925,47.239263803680984
ORD00901,1,Bluetooth Earbuds,Electronics,5,1503,950,7515,4750,2765,36.793080505655354
ORD00901,2,Men's Watch,Accessories,1,1409,850,1409,850,559,39.6735273243435
ORD00902,1,Women's Sandals,Footwear,1,845,500,845,500,345,40.828402366863905
ORD00902,2,Coffee Mug,Home & Kitchen,2,281,110,562,220,342,60.854092526690394
ORD00903,1,Women's Kurti,Clothing,3,815,430,2445,1290,1155,47.239263803680984
ORD00904,1,Men's Shirt,Clothing,5,671,350,3355,1750,1605,47.83904619970194
ORD00905,1,Men's Shirt,Clothing,1,657,350,657,350,307,46.727549467275495
ORD00905,2,Bedsheet,Home & Kitchen,4,939,560,3756,2240,1516,40.36208732694356
ORD00905,3,Men's Wallet,Accessories,2,281,120,562,240,322,57.29537366548043
ORD00906,1,Water Bottle,Home & Kitchen,2,399,180,798,360,438,54.88721804511278
ORD00907,1,Men's Sneakers,Footwear,3,1221,780,3663,2340,1323,36.11793611793612
ORD00908,1,Men's Sneakers,Footwear,3,1221,780,3663,2340,1323,36.11793611793612
ORD00909,1,Coffee Mug,Home & Kitchen,4,305,110,1220,440,780,63.934426229508205
ORD00910,1,Women's Sandals,Footwear,5,917,500,4585,2500,2085,45.47437295528899
ORD00910,2,Women's Kurti,Clothing,5,815,430,4075,2150,1925,47.239263803680984
ORD00910,3,Men's T-Shirt,Clothing,3,509,280,1527,840,687,44.9901768172888
ORD00911,1,Smartphone,Electronics,4,14999,12500,59996,50000,9996,16.661110740716047
ORD00911,2,Bluetooth Earbuds,Electronics,3,1599,950,4797,2850,1947,40.58786741713571
ORD00912,1,Sunglasses,Accessories,3,611,260,1833,780,1053,57.446808510638306
ORD00912,2,Water Bottle,Home & Kitchen,5,407,180,2035,900,1135,55.77395577395578
ORD00912,3,Women's Kurti,Clothing,3,815,430,2445,1290,1155,47.239263803680984
ORD00913,1,Men's Jeans,Clothing,4,939,570,3756,2280,1476,39.29712460063898
ORD00914,1,Women's Kurti,Clothing,2,815,430,1630,860,770,47.239263803680984
ORD00915,1,Men's T-Shirt,Clothing,3,509,280,1527,840,687,44.9901768172888
ORD00915,2,Sunglasses,Accessories,4,611,260,2444,1040,1404,57.446808510638306
ORD00916,1,Men's Wallet,Accessories,3,305,120,915,360,555,60.65573770491803
ORD00916,2,Smartphone,Electronics,3,15299,12500,45897,37500,8397,18.295313419177724
ORD00916,3,Backpack,Accessories,2,917,480,1834,960,874,47.655398037077425
ORD00917,1,Bedsheet,Home & Kitchen,1,959,560,959,560,399,41.605839416058394
ORD00917,2,Women's Kurti,Clothing,2,767,430,1534,860,674,43.9374185136897
ORD00917,3,Bluetooth Earbuds,Electronics,2,1535,950,3070,1900,1170,38.11074918566775
ORD00918,1,Women's Kurti,Clothing,5,799,430,3995,2150,1845,46.18272841051314
ORD00919,1,Women's Kurti,Clothing,3,815,430,2445,1290,1155,47.239263803680984
ORD00919,2,Men's Watch,Accessories,2,1529,850,3058,1700,1358,44.408109875735775
ORD00919,3,Bluetooth Earbuds,Electronics,2,1631,950,3262,1900,1362,41.75352544451257
ORD00920,1,Sunglasses,Accessories,4,599,260,2396,1040,1356,56.594323873121866
ORD00921,1,Sunglasses,Accessories,1,563,260,563,260,303,53.818827708703374
ORD00921,2,Men's Jeans,Clothing,4,939,570,3756,2280,1476,39.29712460063898
ORD00922,1,Smartphone,Electronics,3,14099,12500,42297,37500,4797,11.34122987445918
ORD00922,2,Power Bank,Electronics,2,939,580,1878,1160,718,38.232161874334395
ORD00923,1,Power Bank,Electronics,5,1019,580,5095,2900,2195,43.08145240431796
ORD00923,2,Women's Kurti,Clothing,3,815,430,2445,1290,1155,47.239263803680984
ORD00923,3,Bluetooth Earbuds,Electronics,4,1631,950,6524,3800,2724,41.75352544451257
ORD00924,1,Sunglasses,Accessories,5,599,260,2995,1300,1695,56.594323873121866
ORD00925,1,Bluetooth Earbuds,Electronics,4,1535,950,6140,3800,2340,38.11074918566775
ORD00925,2,Men's Sneakers,Footwear,4,1247,780,4988,3120,1868,37.44987971130714
ORD00926,1,Men's T-Shirt,Clothing,1,509,280,509,280,229,44.9901768172888
ORD00926,2,Men's Watch,Accessories,5,1529,850,7645,4250,3395,44.408109875735775
ORD00927,1,Sunglasses,Accessories,2,599,260,1198,520,678,56.594323873121866
ORD00928,1,Water Bottle,Home & Kitchen,1,407,180,407,180,227,55.77395577395578
ORD00928,2,Bedsheet,Home & Kitchen,2,1019,560,2038,1120,918,45.0441609421001
ORD00929,1,Men's Wallet,Accessories,2,305,120,610,240,370,60.65573770491803
ORD00930,1,Coffee Mug,Home & Kitchen,5,305,110,1525,550,975,63.934426229508205
ORD00930,2,Men's Jeans,Clothing,5,1019,570,5095,2850,2245,44.062806673209025
ORD00931,1,Men's Shirt,Clothing,3,699,350,2097,1050,1047,49.92846924177397
ORD00931,2,Backpack,Accessories,2,899,480,1798,960,838,46.60734149054505
ORD00932,1,Men's Watch,Accessories,1,1499,850,1499,850,649,43.29553035356904
ORD00932,2,Men's T-Shirt,Clothing,4,499,280,1996,1120,876,43.8877755511022
ORD00933,1,Coffee Mug,Home & Kitchen,2,305,110,610,220,390,63.934426229508205
ORD00934,1,Men's Sneakers,Footwear,2,1299,780,2598,1560,1038,39.95381062355658
ORD00935,1,Men's Watch,Accessories,5,1499,850,7495,4250,3245,43.29553035356904
ORD00936,1,Men's Watch,Accessories,3,1529,850,4587,2550,2037,44.408109875735775
ORD00937,1,Sunglasses,Accessories,2,563,260,1126,520,606,53.818827708703374
ORD00937,2,Men's Jeans,Clothing,1,939,570,939,570,369,39.29712460063898
ORD00937,3,Men's Wallet,Accessories,5,281,120,1405,600,805,57.29537366548043
ORD00938,1,Power Bank,Electronics,5,939,580,4695,2900,1795,38.232161874334395
ORD00938,2,Women's Sandals,Footwear,3,845,500,2535,1500,1035,40.828402366863905
ORD00938,3,Coffee Mug,Home & Kitchen,1,281,110,281,110,171,60.854092526690394
ORD00939,1,Bedsheet,Home & Kitchen,1,999,560,999,560,439,43.94394394394394
ORD00940,1,Smartphone,Electronics,2,14099,12500,28198,25000,3198,11.34122987445918
ORD00940,2,Bedsheet,Home & Kitchen,3,939,560,2817,1680,1137,40.36208732694356
ORD00941,1,Water Bottle,Home & Kitchen,3,407,180,1221,540,681,55.77395577395578
ORD00941,2,Power Bank,Electronics,5,1019,580,5095,2900,2195,43.08145240431796
ORD00942,1,Women's Sandals,Footwear,3,899,500,2697,1500,1197,44.38264738598443
ORD00942,2,Smartphone,Electronics,4,14999,12500,59996,50000,9996,16.661110740716047
ORD00943,1,Men's T-Shirt,Clothing,5,479,280,2395,1400,995,41.544885177453025
ORD00944,1,Men's Wallet,Accessories,3,281,120,843,360,483,57.29537366548043
ORD00945,1,Men's Wallet,Accessories,2,305,120,610,240,370,60.65573770491803
ORD00946,1,Men's Shirt,Clothing,4,713,350,2852,1400,1452,50.911640953716685
ORD00946,2,Men's Wallet,Accessories,5,305,120,1525,600,925,60.65573770491803
ORD00947,1,Bluetooth Earbuds,Electronics,2,1631,950,3262,1900,1362,41.75352544451257
ORD00948,1,Men's T-Shirt,Clothing,1,479,280,479,280,199,41.544885177453025
ORD00948,2,Men's Watch,Accessories,5,1439,850,7195,4250,2945,40.931202223766505
ORD00949,1,Sunglasses,Accessories,3,599,260,1797,780,1017,56.594323873121866
ORD00950,1,Water Bottle,Home & Kitchen,1,407,180,407,180,227,55.77395577395578
ORD00951,1,Men's Sneakers,Footwear,1,1247,780,1247,780,467,37.44987971130714
ORD00951,2,Men's T-Shirt,Clothing,1,479,280,479,280,199,41.544885177453025
ORD00952,1,Women's Sandals,Footwear,1,917,500,917,500,417,45.47437295528899
ORD00953,1,Men's Watch,Accessories,1,1499,850,1499,850,649,43.29553035356904
ORD00954,1,Water Bottle,Home & Kitchen,4,383,180,1532,720,812,53.00261096605744
ORD00954,2,Men's Shirt,Clothing,4,671,350,2684,1400,1284,47.83904619970194
ORD00955,1,Women's Kurti,Clothing,2,799,430,1598,860,738,46.18272841051314
ORD00955,2,Men's Shirt,Clothing,4,699,350,2796,1400,1396,49.92846924177397
ORD00956,1,Power Bank,Electronics,2,939,580,1878,1160,718,38.232161874334395
